"checkStatus","memo","campaignId","campaign","displayNo","number","code","id","name","category","price","exchange","effect","effectVariants","sourceAnchor"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","10","10","","is3_mizuki_relic_010","独奏のオルゴール","No.001〜040 生存の一助","12","不可","希望+4、同時配置可能人数+1","","No10"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","11","11","","is3_mizuki_relic_011","源石のアイリス","No.001〜040 生存の一助","16","不可","希望+6、編成上限+2","","No11"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","12","12","","is3_mizuki_relic_012","奇怪なフルート","No.001〜040 生存の一助","12","不可","希望+4、編成上限+1","","No12"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","13","13","","is3_mizuki_relic_013","ガラスの小鳥","No.001〜040 生存の一助","12","不可","希望+4、編成上限+1","","No13"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","14","14","","is3_mizuki_relic_014","純金の遠征","No.001〜040 生存の一助","16","不可","希望+4、編成上限+1、同時配置可能人数+1","","No14"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","15","15","","is3_mizuki_relic_015","『ドゥリンの地上ぐるり旅』","No.001〜040 生存の一助","12","不可","シールド+4","","No15"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","16","16","","is3_mizuki_relic_016","『旧ガリア地名考』","No.001〜040 生存の一助","12","不可","シールド+6","","No16"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","17","17","","is3_mizuki_relic_017","電気ケトル","No.001〜040 生存の一助","-","不可","耐久値上限+1、希望+1","","No17"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","18","18","","is3_mizuki_relic_018","特殊抑制機","No.001〜040 生存の一助","8","不可","耐久値上限+2、耐久値を2回復","","No18"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","19","19","","is3_mizuki_relic_019","ガーゴイルの彫像","No.001〜040 生存の一助","8","不可","耐久値上限+3","","No19"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","20","20","","is3_mizuki_relic_020","ブラッドブルードの寝床","No.001〜040 生存の一助","12","不可","耐久値上限+4","","No20"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","21","21","","is3_mizuki_relic_021","長命者の証","No.001〜040 生存の一助","16","不可","耐久値上限+6","","No21"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","22","22","","is3_mizuki_relic_022","こじ開けられた道具箱","No.001〜040 生存の一助","8","不可","希望+4","","No22"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","23","23","","is3_mizuki_relic_023","古い楽譜の残片","No.001〜040 生存の一助","8","不可","希望+4","","No23"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","24","24","","is3_mizuki_relic_024","解約合意書","No.001〜040 生存の一助","8","不可","希望+4","","No24"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","25","25","","is3_mizuki_relic_025","マスターキー","No.001〜040 生存の一助","12","不可","希望+6","","No25"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","26","26","","is3_mizuki_relic_026","バンシーの口づけ","No.001〜040 生存の一助","16","不可","希望+8","","No26"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","27","27","","is3_mizuki_relic_027","古びたコイン","No.001〜040 生存の一助","8","不可","源石錐+10","","No27"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","28","28","","is3_mizuki_relic_028","劇団員の小物入れ","No.001〜040 生存の一助","12","不可","源石錐+18","","No28"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","29","29","","is3_mizuki_relic_029","無瑕の宝玉","No.001〜040 生存の一助","16","不可","源石錐+25","","No29"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","30","30","","is3_mizuki_relic_030","夜陽花","No.001〜040 生存の一助","8","不可","灯火+10","","No30"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","31","31","","is3_mizuki_relic_031","燐火オリジムシ","No.001〜040 生存の一助","8","不可","灯火+15","","No31"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","32","32","","is3_mizuki_relic_032","ミチビキリンジュウ","No.001〜040 生存の一助","12","不可","灯火+30","","No32"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","33","33","","is3_mizuki_relic_033","鈍爪・典訓","No.001〜040 生存の一助","12","不可","【先鋒】1名を昇進させる（希望を消費しない）","","No33"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","34","34","","is3_mizuki_relic_034","折戟・典訓","No.001〜040 生存の一助","8","不可","【前衛】1名を昇進させる（希望を消費しない）","","No34"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","35","35","","is3_mizuki_relic_035","鉄衛・典訓","No.001〜040 生存の一助","8","不可","【重装】1名を昇進させる（希望を消費しない）","","No35"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","36","36","","is3_mizuki_relic_036","残弩・典訓","No.001〜040 生存の一助","8","不可","【狙撃】1名を昇進させる（希望を消費しない）","","No36"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","37","37","","is3_mizuki_relic_037","断杖・典訓","No.001〜040 生存の一助","8","不可","【術師】1名を昇進させる（希望を消費しない）","","No37"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","38","38","","is3_mizuki_relic_038","支柱・典訓","No.001〜040 生存の一助","8","不可","【補助】1名を昇進させる（希望を消費しない）","","No38"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","39","39","","is3_mizuki_relic_039","医者・典訓","No.001〜040 生存の一助","8","不可","【医療】1名を昇進させる（希望を消費しない）","","No39"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","40","40","","is3_mizuki_relic_040","錆刃・典訓","No.001〜040 生存の一助","8","不可","【特殊】1名を昇進させる（希望を消費しない）","","No40"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","41","41","","is3_mizuki_relic_041","裂けた拘束ベルト","No.041〜132 闘争の爪牙","8","可","敵全員の攻撃力-7%","","No41"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","42","42","","is3_mizuki_relic_042","「サイレント・スクワッド」","No.041〜132 闘争の爪牙","-","不可","味方全員の攻撃力と防御力+35%、最大HP+45%","","No42"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","43","43","","is3_mizuki_relic_043","奇妙なぐるぐるお面","No.041〜132 闘争の爪牙","12","可","敵全員の攻撃力-12%","","No43"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","44","44","","is3_mizuki_relic_044","教母の印","No.041〜132 闘争の爪牙","16","可","敵全員の攻撃力-17%","","No44"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","45","45","","is3_mizuki_relic_045","古びた写真","No.041〜132 闘争の爪牙","8","可","敵全員の防御力-12%","","No45"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","46","46","","is3_mizuki_relic_046","恐魚の干物","No.041〜132 闘争の爪牙","12","可","敵全員の防御力-21%","","No46"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","47","47","","is3_mizuki_relic_047","ロスモンティスの抱擁","No.041〜132 闘争の爪牙","16","可","敵全員の防御力-30%","","No47"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","48","48","","is3_mizuki_relic_048","金張りのサイコロ","No.041〜132 闘争の爪牙","12","可","敵全員の最大HP-15%","","No48"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","49","49","","is3_mizuki_relic_049","「闇に囁くもの」","No.041〜132 闘争の爪牙","12","可","敵全員の最大HP-10%","","No49"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","50","50","","is3_mizuki_relic_050","『大いなる静謐』","No.041〜132 闘争の爪牙","16","可","敵全員の最大HP-20%","","No50"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","51","51","","is3_mizuki_relic_051","異鉄のバックラー","No.041〜132 闘争の爪牙","8","可","味方全員の防御力+15%","","No51"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","52","52","","is3_mizuki_relic_052","ガリアンミラーアーマー","No.041〜132 闘争の爪牙","12","可","味方全員の防御力+25%","","No52"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","53","53","","is3_mizuki_relic_053","古びた蒸気甲冑","No.041〜132 闘争の爪牙","16","可","味方全員の防御力+35%","","No53"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","54","54","","is3_mizuki_relic_054","皇帝の恩寵","No.041〜132 闘争の爪牙","8","可","味方の近距離ユニットの攻撃力+15%","","No54"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","55","55","","is3_mizuki_relic_055","貴族のレイピア","No.041〜132 闘争の爪牙","12","可","味方の近距離ユニットの攻撃力+25%","","No55"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","56","56","","is3_mizuki_relic_056","古参近衛隊の戦刃","No.041〜132 闘争の爪牙","16","可","味方の近距離ユニットの攻撃力+35%","","No56"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","57","57","","is3_mizuki_relic_057","聖なるペンダント","No.041〜132 闘争の爪牙","8","可","味方の遠距離ユニットの攻撃力+15%","","No57"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","58","58","","is3_mizuki_relic_058","銀のフォーク","No.041〜132 闘争の爪牙","12","可","味方の遠距離ユニットの攻撃力+25%","","No58"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","59","59","","is3_mizuki_relic_059","壊れた弾倉","No.041〜132 闘争の爪牙","16","可","味方の遠距離ユニットの攻撃力+35%","","No59"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","60","60","","is3_mizuki_relic_060","鼻が曲がる止血剤","No.041〜132 闘争の爪牙","8","可","味方全員の最大HP+20%","","No60"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","61","61","","is3_mizuki_relic_061","救急箱","No.041〜132 闘争の爪牙","12","可","味方全員の最大HP+35%","","No61"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","62","62","","is3_mizuki_relic_062","未知なる計器","No.041〜132 闘争の爪牙","16","可","味方全員の最大HP+50%","","No62"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","63","63","","is3_mizuki_relic_063","錆びた替刃","No.041〜132 闘争の爪牙","8","可","敵が受ける物理ダメージ+15%","","No63"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","64","64","","is3_mizuki_relic_064","御者の長鞭","No.041〜132 闘争の爪牙","12","可","敵が受ける物理ダメージ+25%","","No64"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","65","65","","is3_mizuki_relic_065","「アベンジャー」","No.041〜132 闘争の爪牙","16","可","敵が受ける物理ダメージ+35%","","No65"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","66","66","","is3_mizuki_relic_066","制式鎮圧用装備","No.041〜132 闘争の爪牙","8","可","敵が受ける術ダメージ+20%","","No66"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","67","67","","is3_mizuki_relic_067","皇帝の蒐集品","No.041〜132 闘争の爪牙","12","可","敵が受ける術ダメージ+30%","","No67"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","68","68","","is3_mizuki_relic_068","「きらめく悲泣」","No.041〜132 闘争の爪牙","16","可","敵が受ける術ダメージ+40%","","No68"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","69","69","","is3_mizuki_relic_069","生けるバラ","No.041〜132 闘争の爪牙","8","可","味方全員が受ける治療とHP回復効果+20%","","No69"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","70","70","","is3_mizuki_relic_070","蒼白き花冠","No.041〜132 闘争の爪牙","12","可","味方全員が受ける治療とHP回復効果+30%","","No70"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","71","71","","is3_mizuki_relic_071","湧き出る宴","No.041〜132 闘争の爪牙","16","可","味方全員が受ける治療とHP回復効果+30%、かつ受ける元素損傷-30%","","No71"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","72","72","","is3_mizuki_relic_072","ステージ用香水","No.041〜132 闘争の爪牙","12","可","味方全員が1秒につき最大HPの1%のHPを回復","","No72"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","73","73","","is3_mizuki_relic_073","鎧職人の定規","No.041〜132 闘争の爪牙","8","可","味方全員の物理回避+15%","","No73"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","74","74","","is3_mizuki_relic_074","「アーツジャマー」","No.041〜132 闘争の爪牙","8","可","味方全員の術回避+15%","","No74"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","75","75","","is3_mizuki_relic_075","踊り子のブレスレット","No.041〜132 闘争の爪牙","12","可","味方全員の物理回避と術回避+10%","","No75"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","76","76","","is3_mizuki_relic_076","ドールハウス","No.041〜132 闘争の爪牙","8","可","初期配置コスト+10","","No76"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","77","77","","is3_mizuki_relic_077","舞台の縮尺模型","No.041〜132 闘争の爪牙","12","可","初期配置コスト+20","","No77"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","78","78","","is3_mizuki_relic_078","パスエール城の模型","No.041〜132 闘争の爪牙","16","可","初期配置コスト+30","","No78"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","79","79","","is3_mizuki_relic_079","ヴォルテクス・スクリュー","No.041〜132 闘争の爪牙","-","可","【特殊】の攻撃力+30%、【術師】の攻撃力+3%","","No79"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","80","80","","is3_mizuki_relic_080","海程","No.041〜132 闘争の爪牙","-","可","【術師】の攻撃力+30%、【特殊】の攻撃力+3%","","No80"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","81","81","","is3_mizuki_relic_081","漆黒のダンスシューズ","No.041〜132 闘争の爪牙","12","可","高台マスに近距離オペレーターを配置可能","","No81"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","82","82","","is3_mizuki_relic_082","純白のトウシューズ","No.041〜132 闘争の爪牙","12","可","地面マスに遠距離オペレーターを配置可能","","No82"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","83","83","","is3_mizuki_relic_083","胎生百合","No.041〜132 闘争の爪牙","-","可","戦闘開始時、味方全員の配置コスト-3かつ配置コストがランダムに変動","","No83"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","84","84","","is3_mizuki_relic_084","キチン質の刃","No.041〜132 闘争の爪牙","-","可","戦闘開始時、その戦闘中のみランダムなオペレーター1名の攻撃力+100%、最大HP+100%","","No84"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","85","85","","is3_mizuki_relic_085","古ガリア銀貨","No.041〜132 闘争の爪牙","8","可","味方全員のストックSP+6","","No85"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","86","86","","is3_mizuki_relic_086","ガリア銀行の小切手","No.041〜132 闘争の爪牙","12","可","味方全員のストックSP+12","","No86"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","87","87","","is3_mizuki_relic_087","「第二経済改革法」","No.041〜132 闘争の爪牙","16","可","味方全員のストックSP+18","","No87"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","88","88","","is3_mizuki_relic_088","バニラルートビア","No.041〜132 闘争の爪牙","8","可","自然回復系スキルのSP回復速度+0.2sp/s","","No88"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","89","89","","is3_mizuki_relic_089","羽獣のパテ","No.041〜132 闘争の爪牙","12","可","自然回復系スキルのSP回復速度+0.35sp/s","","No89"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","90","90","","is3_mizuki_relic_090","迷夢の香油","No.041〜132 闘争の爪牙","16","可","自然回復系スキルのSP回復速度+0.5sp/s","","No90"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","91","91","","is3_mizuki_relic_091","リーダーモーガン・ラム","No.041〜132 闘争の爪牙","8","可","攻撃回復系、被撃回復系スキルのSPが3秒ごとに1回復する","","No91"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","92","92","","is3_mizuki_relic_092","スピッタース","No.041〜132 闘争の爪牙","12","可","攻撃回復系、被撃回復系スキルのSPが2.5秒ごとに1回復する","","No92"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","93","93","","is3_mizuki_relic_093","ロイヤル・リキュール","No.041〜132 闘争の爪牙","16","可","攻撃回復系、被撃回復系スキルのSPが1.5秒ごとに1回復する","","No93"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","94","94","","is3_mizuki_relic_094","「ほころぶ」","No.041〜132 闘争の爪牙","16","可","味方全員がダメージを受けるたびSP+1、元素損傷を受けるたびSP+1","","No94"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","95","95","","is3_mizuki_relic_095","操り人形","No.041〜132 闘争の爪牙","12","可","スタン、凍結、バインド状態中の敵が1秒ごとに700の術ダメージを受ける","","No95"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","96","96","","is3_mizuki_relic_096","「無邪気な人形」","No.041〜132 闘争の爪牙","16","可","スタン、凍結、バインド状態中の敵が1秒ごとに1000の術ダメージを受ける","","No96"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","97","97","","is3_mizuki_relic_097","凱旋のラッパ","No.041〜132 闘争の爪牙","12","可","敵が受けるスタン、凍結、寒冷などの一時的な状態異常の効果時間+100%","","No97"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","98","98","","is3_mizuki_relic_098","フラッシュ付きカメラ","No.041〜132 闘争の爪牙","12","可","敵が受けるスタン、凍結、寒冷などの一時的な状態異常の効果時間+110%","","No98"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","99","99","","is3_mizuki_relic_099","精神治療の記録映像","No.041〜132 闘争の爪牙","16","可","敵が受けるスタン、凍結、寒冷などの一時的な状態異常の効果時間+150%","","No99"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","100","100","","is3_mizuki_relic_100","皇族の金のブローチ","No.041〜132 闘争の爪牙","16","可","味方全員の術耐性+15、さらに配置後被ダメージを1回だけ無効化する","","No100"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","101","101","","is3_mizuki_relic_101","古い蒲扇","No.041〜132 闘争の爪牙","16","可","編成中のオペレーターの職業一種類ごとに、味方オペレーターの攻撃力+10%","","No101"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","102","102","","is3_mizuki_relic_102","ナハツェーラーの杖","No.041〜132 闘争の爪牙","16","可","味方ユニットが最大HPを超える量の治療を受けた際、周囲の敵に回復量超過分の術ダメージを与える","","No102"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","103","103","","is3_mizuki_relic_103","アンジェリーナのアイデア","No.041〜132 闘争の爪牙","16","可","敵全員の移動速度-15%、さらに重量が1ランクダウン","","No103"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","104","104","","is3_mizuki_relic_104","Scoutの狙撃スコープ","No.041〜132 闘争の爪牙","16","可","味方が敵を攻撃した際、攻撃対象との距離が離れるほど与ダメージが上昇する(最大+100％まで)","","No104"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","105","105","","is3_mizuki_relic_105","黒いチューリップ","No.041〜132 闘争の爪牙","16","可","味方オペレーターがスキル未発動である時、攻撃力が+60%まで徐々に上昇していく（最大値になるまでの時間は60秒）。スキル終了時、効果をリセットする","","No105"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","106","106","","is3_mizuki_relic_106","突撃協議・利刃","No.041〜132 闘争の爪牙","8","可","編成中の【先鋒】・【前衛】1名毎に、全ての【先鋒】・【前衛】の攻撃力+8%","","No106"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","107","107","","is3_mizuki_relic_107","要塞協議・方陣","No.041〜132 闘争の爪牙","8","可","編成中の【重装】・【補助】1名毎に、全ての【重装】・【補助】の攻撃力+8%","","No107"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","108","108","","is3_mizuki_relic_108","援護協議・遠攻","No.041〜132 闘争の爪牙","8","可","編成中の【医療】・【狙撃】1名毎に、全ての【医療】・【狙撃】の攻撃力+8%","","No108"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","109","109","","is3_mizuki_relic_109","破壊協議・制圧","No.041〜132 闘争の爪牙","8","可","編成中の【術師】・【特殊】1名毎に、全ての【術師】・【特殊】の攻撃速度+6","","No109"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","110","110","","is3_mizuki_relic_110","青菜の缶詰","No.041〜132 闘争の爪牙","12","可","味方全員、スキル発動後1秒間の攻撃力+60%","","No110"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","111","111","","is3_mizuki_relic_111","シラクーザ人の憤怒","No.041〜132 闘争の爪牙","16","可","味方全員、スキル発動後1秒間の攻撃力+100%","","No111"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","112","112","","is3_mizuki_relic_112","グローリーサッシュ","No.041〜132 闘争の爪牙","16","可","味方が敵を1体のみブロックしている時、攻撃力+100%","","No112"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","113","113","","is3_mizuki_relic_113","王庭の盟約","No.041〜132 闘争の爪牙","16","可","全オペレーターが敵【サルカズ】からのダメージを受けない","","No113"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","114","114","","is3_mizuki_relic_114","王様の新しき槍","No.041〜132 闘争の爪牙","12","可","耐久値が1の時、味方全員の攻撃速度+50","","No114"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","115","115","","is3_mizuki_relic_115","古城の後嗣","No.041〜132 闘争の爪牙","16","可","オペレーターが配置してから100秒後経過すると防御力+300、術耐性+30","","No115"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","116","116","","is3_mizuki_relic_116","遥かなる故郷の導き","No.041〜132 闘争の爪牙","12","可","戦闘時、配置可能なマスがランダムに1つ選ばれ、そのマスの上にいる味方ユニットが1秒ごとにSP+1、毎秒3%のHPを回復","","No116"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","117","117","","is3_mizuki_relic_117","失われた旗","No.041〜132 闘争の爪牙","16","可","戦闘時、配置可能マスがランダムに1つ選ばれ、そのマスの上にいる味方ユニットの攻撃力+50%、攻撃速度+50","","No117"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","118","118","","is3_mizuki_relic_118","薬枚","No.041〜132 闘争の爪牙","12","可","全ての味方ユニットが配置時にシールドを2枚獲得","","No118"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","119","119","","is3_mizuki_relic_119","鱗獲用の蓑","No.041〜132 闘争の爪牙","16","可","遠距離オペレーターが【迷彩】状態になる","","No119"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","120","120","","is3_mizuki_relic_120","『輝かしきカジミエーシュ』","No.041〜132 闘争の爪牙","12","可","味方全員、回避発動後6秒間の攻撃力+70%","","No120"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","121","121","","is3_mizuki_relic_121","『帰還』","No.041〜132 闘争の爪牙","16","可","味方全員、回避発動後6秒間の攻撃力+130%","","No121"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","122","122","","is3_mizuki_relic_122","療養体験カード","No.041〜132 闘争の爪牙","8","可","味方オペレーターが配置後10秒間攻撃速度+40","","No122"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","123","123","","is3_mizuki_relic_123","療養特別サービスカード","No.041〜132 闘争の爪牙","12","可","味方オペレーターが配置後10秒間攻撃速度+70","","No123"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","124","124","","is3_mizuki_relic_124","『オールドジョージ』栄養剤原液","No.041〜132 闘争の爪牙","12","可","オペレーターのHPが多いほど攻撃力が高くなり、HPが100%のとき攻撃力が最大となる（+30%）","","No124"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","125","125","","is3_mizuki_relic_125","緊急活性剤","No.041〜132 闘争の爪牙","12","可","オペレーターのHPが少ないほど攻撃速度が速くなり、HPが30%のとき攻撃速度が最大となる（+60）","","No125"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","126","126","","is3_mizuki_relic_126","王様の丸餅","No.041〜132 闘争の爪牙","12","可","耐久値が1の時、味方オペレーターのブロック数+2","","No126"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","127","127","","is3_mizuki_relic_127","王様の細枝","No.041〜132 闘争の爪牙","12","可","耐久値が1の時、味方オペレーターのSPが2秒ごとに1回復","","No127"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","128","128","","is3_mizuki_relic_128","諸王の冠","No.041〜132 闘争の爪牙","16","可","耐久値が1の時、味方全員の攻撃力+50%（王様の秘宝を3つ以上所持している時、上昇量が+150%になる）","","No128"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","129","129","","is3_mizuki_relic_129","失われた詩の竹簡","No.041〜132 闘争の爪牙","16","可","【召喚ユニット】が残り配置可能数を消費しない","","No129"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","130","130","","is3_mizuki_relic_130","デリバティブターミナル-スーパー","No.041〜132 闘争の爪牙","12","可","【召喚ユニット】のHP+30%、攻撃力+30%、攻撃速度+30","","No130"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","131","131","","is3_mizuki_relic_131","『Mr.ヴォイト』トリートメントセット","No.041〜132 闘争の爪牙","8","可","味方遠距離ユニットが受ける元素損傷-40%","","No131"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","132","132","","is3_mizuki_relic_132","ウルサスの絨毯","No.041〜132 闘争の爪牙","8","可","味方近距離ユニットが受ける元素損傷-40%","","No132"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","133","133","","is3_mizuki_relic_133","鈍爪・突破","No.133〜176 専門工具","8","可","【先鋒】全員の配置コスト-2、最大HP+60%","","No133"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","134","134","","is3_mizuki_relic_134","鈍爪・爆発","No.133〜176 専門工具","8","可","【先鋒】全員のストックSP+15","","No134"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","135","135","","is3_mizuki_relic_135","鈍爪・熟練","No.133〜176 専門工具","12","可","【先鋒】全員のスキル発動必要SP-35%","","No135"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","136","136","","is3_mizuki_relic_136","鈍爪・百戦","No.133〜176 専門工具","16","可","【先鋒】全員の攻撃力+50%、防御力+50%","","No136"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","137","137","","is3_mizuki_relic_137","折戟・突破","No.133〜176 専門工具","8","可","【前衛】全員の配置コスト-3、最大HP+40%","","No137"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","138","138","","is3_mizuki_relic_138","折戟・鋒刃","No.133〜176 専門工具","8","可","【前衛】全員の攻撃力+25%","","No138"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","139","139","","is3_mizuki_relic_139","折戟・血潮","No.133〜176 専門工具","12","可","【前衛】が攻撃後SP+2","","No139"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","140","140","","is3_mizuki_relic_140","折戟・万夫不当","No.133〜176 専門工具","12","可","【前衛】全員のブロック数+1","","No140"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","141","141","","is3_mizuki_relic_141","折戟・背水の陣","No.133〜176 専門工具","16","可","【前衛】全員の防御力-40%。代わりに攻撃力+40%、攻撃速度+30","","No141"
"","","is3_mizuki","IS#3 ミヅキと紺碧の樹","142","142","","is3_mizuki_relic_142","鉄衛・突破","No.133〜176 専門工具","8","可","【重装】全員の配置コスト-3、最大HP+40%","","No142"
